log10_MI,log10_MGUT,max_frac_mismatch,alpha_GUT,tau_p_eppi0_years
13.150943396226415,15.97055832161881,0.05825442541693253,0.02337366405617843,2.233056304973319e+35
13.18867924528302,15.976170580526201,0.059199251042684496,0.02337172138955955,2.35191111046279e+35
13.226415094339622,15.981784568785823,0.06014395048017278,0.02336977840319488,2.4771315406518094e+35
13.264150943396226,15.987400277551252,0.06108852354274079,0.023367835100716505,2.6090604065184182e+35
13.30188679245283,15.993017698045017,0.06203297004552566,0.023365891485729942,2.7480590714608673e+35
13.339622641509433,15.998636821557367,0.06297728980539566,0.023363947561814098,2.894508459760459e+35
13.377358490566039,16.00425763944561,0.06392148264094562,0.02336200333252185,3.048810120094783e+35
13.415094339622641,16.00988014313354,0.06486554837249779,0.023360058801380364,3.2113873471079835e+35
13.452830188679245,16.015504324110932,0.06580948682205917,0.02335811397189075,3.382686364216106e+35
13.49056603773585,16.021130173932388,0.06675329781332096,0.023356168847529044,3.56317757098466e+35
13.528301886792452,16.026757684217433,0.06769698117164367,0.02335422343174614,3.7533568586712226e+35
13.566037735849056,16.032386846648865,0.06864053672404091,0.023352277727968055,3.9537469975771234e+35
13.60377358490566,16.03801765297276,0.06958396429913752,0.023350331739596348,4.164899100254636e+35
13.641509433962263,16.04365009499811,0.07052726372721481,0.023348385470007935,4.387394164666817e+35
13.679245283018869,16.049284164595143,0.07147043484011265,0.023346438922556008,4.621844701638142e+35
13.716981132075471,16.0549198536962,0.07241347747128907,0.023344492100569266,4.868896451380318e+35
13.754716981132075,16.060557154293228,0.0733563914557655,0.023342545007353836,5.129230193727596e+35
13.79245283018868,16.06619605843919,0.07429917663012765,0.023340597646191473,5.403563657546503e+35
13.830188679245282,16.071836558246176,0.07524183283249287,0.023338650020341252,5.69265353443297e+35
13.867924528301888,16.077478645884643,0.07618435990252329,0.023336702133039386,5.997297602623537e+35
13.90566037735849,16.083122313583925,0.07712675768137037,0.023334753987499113,6.31833696719155e+35
13.943396226415095,16.088767553631005,0.07806902601171557,0.023332805586911445,6.656658422750359e+35
13.981132075471699,16.09441435836957,0.07901116473772395,0.023330856934445157,7.013196945496269e+35
14.018867924528301,16.100062720200274,0.07995317370501516,0.023328908033246956,7.388938321754995e+35
14.056603773584905,16.10571263157981,0.08089505276067828,0.023326958886441516,7.784921920388555e+35
14.09433962264151,16.111364085019886,0.08183680175326564,0.0233250094971327,8.202243617022239e+35
14.132075471698112,16.117017073087535,0.08277842053273174,0.023323059868401892,8.642058878544546e+35
14.169811320754718,16.122671588404167,0.08371990895048337,0.023321110003310205,9.105586016504472e+35
14.20754716981132,16.12832762364475,0.08466126685931999,0.023319159904897645,9.594109618781492e+35
14.245283018867925,16.133985171537663,0.08560249411342492,0.023317209576183207,1.0108984169382173e+36
14.283018867924529,16.13964422486434,0.08654359056838744,0.023315259020165263,1.0651637866639289e+36
14.320754716981131,16.145304776458424,0.0874845560811669,0.023313308239822528,1.1223576650693371e+36
14.358490566037736,16.1509668192051,0.08842539051004972,0.023311357238112798,1.1826388451820757e+36
14.39622641509434,16.156630346041354,0.08936609371471282,0.02330940601797425,1.2461747671852597e+36
14.433962264150942,16.162295349954473,0.09030666555613309,0.023307454582325436,1.3131419911216317e+36
14.471698113207548,16.167961823982274,0.09124710589662018,0.02330550293406515,1.3837266955493932e+36
14.50943396226415,16.173629761212656,0.09218741459980577,0.02330355107607294,1.4581252035529564e+36
14.547169811320755,16.1792991547823,0.09312759153059974,0.02330159901120911,1.5365445376086046e+36
14.584905660377359,16.184969997877417,0.09406763655521944,0.023299646742315036,1.619203004933833e+36
14.622641509433961,16.190642283732434,0.0950075495411572,0.023297694272213,1.7063308149430925e+36
